URL,Title,Price,Specs,Description,Categories
https://kajalnaina.com/product/chain-of-love/,Buy 14K Gold | Diamond Chain of Love Rings Online | Kajal Naina,US$883US$279US$224US$499US$870US$330US$678,"• 14K Gold 2.39-2.92gms
• Round Brilliant Diamonds GH/Si-VS1 0.286ct",This ring has stolen the heart of many. One of our Bestsellers and not without reason.Diamond studded gold chain design with a contemporary look to style alongside your favorite statement rings for ultimate accessorizing. Use it alone or in stacks with your other rings and make your friends turn their heads when they look at your hand!,"Select By Collection, Select By Type, Teej Ring, teej15"
https://kajalnaina.com/product/foliage-ring-2/,Buy 14K Gold | Diamond Foliage Ring Online from Kajal Naina,US$749,"• 14K Gold 4.12g
• Round Brilliant Diamonds 0.262ct
• Band Width: 6mm",Turn heads with this attention-grabbing wide band ring. It is made of solid gold and sparkles of diamonds playing on the beauty of a dense leaf pattern. The perfect addition to your look to bring out your elegant and luxury-loving persona while still highlighting the nature lover in you.,"Chic, Exotic, Jewelries, Private VIP Sales, Private VIP Sales Collection B, Ring, Select By Collection, Select By Type, Teej Ring, teej15"
https://kajalnaina.com/product/hexa-ring/,Hexa Ring | 14K Gold & Diamonds | Kajal Naina,US$384,"• 14K Gold 1.770g
• Round Brilliant Diamonds 0.086ct","Meticulously designed and flawlessly crafted, this beautiful ring has a highly polished gold center surrounded by 6 sided diamond halo.The first gold present for your kid to get their collection started, a special birthday present for a special lady, a graduation gift to celebrate a milestone- this will make a perfect choice. Or just treat yourself if you’re someone who prefers something beautiful and light.","Black Friday-2024 – Collection B, Ear Ring, Earrings, Ring, Select By Collection, Select By Type, teej15"
https://kajalnaina.com/product/zig-zag-leaf-ring/,Buy 14K Gold | Diamond Leaf Ring Online | Kajal Naina,"US$627US$2,022US$435US$960US$1,050US$330US$627","• 14K Gold 1.54gms
• Round Brilliant Diamonds 0.174ct",Modern eye-catching designs for today’s women.Another beauty to be either worn alone or stacked alongside your favorite rings.You look elegantly cool while making statements of your love for nature with this dainty diamond ring!,"Black Friday-2024 – Collection B, Mothers Day, Ring, Select By Collection, Select By Type, Teej Ring, teej15"
https://kajalnaina.com/product/queens-crown-ring/,Queens Crown Ring | Kajal Naina,US$589US$279US$224US$499US$870US$330US$678,"• 14K Gold 1.27gms
• Round Brilliant Diamonds 0.233ct",The Queens Crown Ring will make a pretty addition to your hand.This dainty ring is very versatile and goes perfectly either worn alone or makes a wonderful new look to your existing rings when you are stacked alongside your favorite rings.It will certainly become one of your favorites!,"Black Friday-2024 – Collection B, Ring, Select By Collection, Select By Type, Teej Ring, teej15"
https://kajalnaina.com/product/dreams-ruby-diamond-bracelet/,Dreams Heart Diamond Bracelet | 14K Gold & Ruby | Kajal Naina,"US$2,406","• 14K Yellow Gold 9.30g
• Round Brilliant Diamonds 0.22ct
• Ruby 0.234ct
• Size: 47x57mm",Bring out your glow with solid gold!All your day-to-day jewellery needs are covered as you go on to have your fun in the sun or at the sea without any worry of your jewellery spoiling.,"Black Friday-2024 – Collection B, Select By Collection, Select By Type, Teej Brac, teej15"
https://kajalnaina.com/product/zeenat-navratna-gold-bracelet/,Zeenat Navratna Gold Bracelet | 23K GOLD | Kajal Naina,"US$1,126US$305US$2,534US$2,432US$1,920US$1,792",N/A,*The above figures are approximately measured.,"Black Friday 2024– Collection A, Bracelet, Polki Collection, Select By Collection, Select By Type, Teej Brac, teej15, Zeenat Bracelets"
https://kajalnaina.com/product/cathy-round-pearl-necklace-26-inches/,Cathy Round Pearl Necklace /26 inches – Kajal Naina,US$781,"• AAA+ Freshwater Round White Pearl 9-11mm
• 925 Silver Clasp
• Length: 26 inches",empty:,"Luminous, Mother’s Day 2025, Mother’s Day 2025 Pearl Necklace, Teej KNP, teej12"
https://kajalnaina.com/product/emilia-5-gedi-pearl-necklace/,Emilia 5 Gedi Pearl Necklace – Kajal Naina,US$544,"• AAA+ Freshwater White Pearl
• 925 Silver Clasp",empty:,"Luminous, Mother’s Day 2025, Mother’s Day 2025 Pearl Necklace, Teej KNP, teej12"
https://kajalnaina.com/product/jenna-floral-round-pearl-necklace/,Jenna Flower Round Pearl Necklace / 18 Inches – Kajal Naina,US$602,"• AAA+ Freshwater Round White Pearl 9-11mm
• 925 Silver Clasp
• Length: 18 inches",empty:,"Luminous, Mother’s Day 2025, Mother’s Day 2025 Pearl Necklace, Teej KNP, teej12"
https://kajalnaina.com/product/jenna-floral-round-pearl-necklace-23-inches/,Jenna Flower Round Pearl Necklace / 23 Inches – Kajal Naina,US$806,"• AAA+ Freshwater Round White Pearl 9-11mm
• 925 Silver Clasp
• Length: 26 Inches",empty:,"Luminous, Mother’s Day 2025, Mother’s Day 2025 Pearl Necklace, Teej KNP, teej12"
https://kajalnaina.com/product/tara-mangalsutra/,Tara Mangalsutra | Kajal Naina,"US$1,165US$1,664US$1,101US$1,487US$938US$1,382US$1,165","• 14K Yellow Gold 4.30gms
• Round Brilliant Diamonds G-H/Si 0.284ct
• Star Size: 18x18mm
• Length: 18 Inches, adjustable to 16 & 17 Inches",empty:,"555 Collection A, Black Friday 2024– Collection A, KN M. Dhamaka Festival 555, Mangalsutra 1.0, Necklaces, Pendant, Select By Collection, Select By Type, teej 2025 Mangalsutra, teej12"
https://kajalnaina.com/product/ava-pearl-and-diamond-earrings/,Ava Pearl and Diamond Earrings – Kajal Naina,"US$614US$883US$787US$792US$1,126US$2,278US$986","• 14K Yellow Gold 2.08gms
• AAA+ Freshwater Pearl 7mm
• Round Brilliant Diamond 0.073ct","Ava meaning life – The Ava set embodies the timeless beauty and enduring spirit of motherhood.  Pearls, symbols of wisdom and purity, cascade elegantly alongside sparkling diamonds representing eternal love. This exquisite set is a tribute to the woman who gives life and nurtures it so selflessly.","Black Friday 2024– Collection A, Ear Ring, Earring, Earrings, Mother’s Day 2025 Pearl Earrings, Mother’s Day 2025 Ring, Pearls, Select By Type, teej12"
https://kajalnaina.com/product/round-ruby-blossom-earrings/,Round Ruby Blossom Earrings | Kajal Naina,"US$1,267","• 14K Gold 3.13g
• Round Brilliant Diamonds 0.287ct
• Ruby 0.64ct","Flowers have always captured artists’ imagination since times immortal and it brings so much love and life into our life. This collection gets a colorful addition with Ruby and diamond flowers that exudes a little sophistication, and style and is exquisitely well-made.","Black Friday-2024 – Collection B, Mothers Day, Select By Collection, Teej ER, teej12"
https://kajalnaina.com/product/bling-circle-ring/,Bling Circle Ring | 14K Gold & Diamonds | Kajal Naina,US$714,"• 14K Gold 2.29g
• Round Brilliant Diamonds GH/Si-VS1 0.187ct
• Diameter: 8mm",Diamonds take geometric shapes with the pretty gold details in this collection.These simple and elegant pieces are easy to match with almost any kind of attire from jeans to LBD.,"Chic, Ring, Select By Collection, Select By Type, Teej Ring"
https://kajalnaina.com/product/north-star-earrings/,North Star Earrings – Kajal Naina,"US$1,011","• 14K Yellow Gold 1.58gms
• Amethyst 2.90ct",empty:,Luminous
https://kajalnaina.com/product/guiding-star-with-drop-mangalsutra/,Guiding Star with Drop Mangalsutra – Kajal Naina,US$781US$781,"• 14K Yellow Gold Weight 2.64gms
• Round Briliant Diamond G-H/VS1 0.06ct
• Moissanite Solitaire 0.40ct Moissanite Solitaire Size: 4x6mm
• Length: 18 Inches, adjustable to 16 & 17 Inches",empty:,"Mangalsutra 1.0, Necklaces, Select By Collection, Select By Type"
https://kajalnaina.com/product/north-star-ring/,North Star Ring | 14K Gold & Amethyst | Kajal Naina,US$704US$215US$305US$525US$691US$177US$563,"• 14K Yellow Gold 2.80g
• Amethyst 2.98ct","The North Star Ring captures the essence of the night sky and brings its ethereal beauty to your fingertips.The ring’s band is fashioned from solid 14K gold, providing a timeless foundation for the design. Perched atop the golden hoop, a stunning amethyst gemstone takes center stage, carved into a delicate star shape. The gem’s rich, purple hue dances with light, exuding an aura of mystique and elegance.The North Star Ring is not only a symbol of beauty and luxury but also a constant reminder to follow your own guiding light. Allow this enchanting jewel to illuminate your path and bring a touch of magic to your everyday style.","Black Friday 2024? Collection C, Ring, Select By Collection, Select By Type"
https://kajalnaina.com/product/noor-green-long-pearl-necklace-earring-set-a/,Noor Green Long Pearl Necklace + Earring Set A | 23K Gold | Kajal Naina,"US$1,984US$1,792US$1,083US$901US$3,578US$1,920",N/A,*The above figures are approximately measured.,"Black Friday 2024– Collection A, Ear Ring, Earring, Earrings, Necklaces, Noor Necklaces, Polki Collection, Select By Collection, Select By Type, Teej Polki, teej12"
https://kajalnaina.com/product/noor-green-long-pearl-necklace-earring-set-c/,Noor Green Long Pearl Necklace + Earring Set C | 23K Gold | Kajal Naina,"US$2,432US$2,752US$1,039US$2,048US$878US$1,083",N/A,*The above figures are approximately measured.,"Earring, Necklaces, Noor Necklaces, Polki Collection, Select By Collection, Select By Type, Teej Polki, teej12"
https://kajalnaina.com/product/noor-red-long-pearl-necklace-earring-set-b/,Noor Red Long Pearl Necklace + Earring Set B | 23K GOLD |Kajal Naina,"US$3,200US$1,126US$1,472US$486US$2,500US$470",N/A,*The above figures are approximately measured.,"Black Friday-2024 – Collection B, Ear Ring, Earring, Earrings, Necklaces, Noor Necklaces, Polki Collection, Polki Earrings, Select By Collection, Select By Type, Teej Polki, teej12"
https://kajalnaina.com/product/noor-green-long-pearl-necklace-earring-set-e/,Noor Green Long Pearl Necklace + Earring Set E – Kajal Naina,"US$1,562US$5,815US$1,523US$457US$3,754US$305","• Gross weight 91.5 gms
• 22K Yellow Gold 3.2 gms
• Uncut Diamond Quality-Syndicate Polki 3.15cts
• Stones 65cts
• Freshwater pearls 258cts
• Metal Wire
• Length: 23 Inches, can extend up to 24 Inches",empty:,"Black Friday 2024– Collection A, Ear Ring, Earring, Earrings, Necklaces, Noor Necklaces, Polki Collection, Polki Earrings, Select By Type, Teej Polki, teej12"
https://kajalnaina.com/product/zeenat-green-pearl-choker-earring-set-b/,Zeenat Green Pearl Choker + Earring Set B | 23K | Kajal Naina,"US$3,754US$1,126US$1,472US$486US$2,500US$470",N/A,*The above figures are approximately measured.,"Black Friday 2024– Collection A, Necklaces, Select By Collection, Select By Type, Teej Polki, teej12, Zeenat Chokers"
https://kajalnaina.com/product/pushpa-earrings/,Pushpa Diamond Earrings – Kajal Naina,"US$1,754","• 14K Gold 3.40gms
• Round Brilliant Diamonds 0.701ct",Simple yet head-turning diamond earrings for women whose idea of style is effortless elegance.,"Black Friday-2024 – Collection B, Ear Ring, Earring, Earrings, Select By Collection, Select By Type"
https://kajalnaina.com/product/time-traveller-pendant/,Buy 18K Gold | Diamond Forever Time Pendant | Kajal Naina,US$874,"• I believe that life is meant to be in constant motion. Happy times will sometimes be followed by times when we doubt ourselves, feel intimidated, and question if we deserve to be where we are. But the truth is that no matter what, in good times and in bad, we have to keep going, got to be proactive, and give it our best. There’s no other way. I really wanted to create this as a reminder to myself and anyone else who might find strength and courage in that thought.
The Time Traveller Pendant incorporates an interesting elegant design with the diamonds dripping down like sand to remind us that time never stops. Whatever dreams we have… whatever passions we share…whatever happiness we want… it is now that we should work towards achieving that goal.
Be it someone’s special birthday, coming of age, graduation, or just because… this is also the most appropriate gift to mark a point in someone’s life.
• 18K Rose Gold 3.25g
• Diamond 0.102ct",Please choose the options below for more product details.,Black Friday 2024? Collection C
https://kajalnaina.com/product/black-friday-colours-pink-opal-earrings/,Colours Pink Opal Earrings – Kajal Naina,US$549,"• 18K Yellow Gold
• Pink Opal",Dreamy pastel pink opal in 18K Yellow gold. Pink opal is a gem called as a ‘stone of hope’ and loved by people for a long time for its meaning and properties of healing.,"Black Friday-2024 – Collection B, Ear Ring, Earring, Earrings, Select By Collection, Select By Type"
https://kajalnaina.com/product/serenity-aum-charm/,Ruby Serenity Aum/Om Good Luck Charm | Kajal Naina,US$371,"• 18K Gold
• Ruby 0.13ct",Beautifully designed and crafted in solid 18K gold and set in Ruby this is a simple yet the most classic piece.You can add this charm to any of your necklaces or chain or bracelets even! Wear it your way.Or if you’re looking for a meaningful present then look no further. If she/he is someone who appreciates health and spirituality then you are surely going to get a big smile and a thank you!,"AUM, Charm, Jewelries, Pendant, Private VIP Sales, Private VIP Sales Collection B, Select By Collection, Select By Type, Symbols &amp; Good Luck"
https://kajalnaina.com/product/over-the-moon-pendant-2/,Over the Moon Pendant – Kajal Naina,"US$742US$1,254US$279US$302US$353US$1,344US$422","• 14K Yellow Gold 1.26gms
• Round Brilliant Diamonds 0.240ct","?Tell me the story about how the sun loved the moon so much he died every night just to let her breathe?. Love is so special and unique to each and every person, this moon pendant perfectly embodies the passion that drives love.Great everyday wear or even a style statement, this beautiful moon has been designed so perfectly that you will surely make heads turn when you wear it.","Black Friday 2024? Collection C, Christmas Gift Guide, Necklaces, Pendant, Select By Collection, Select By Type, Shining Star"
